"LeBron James_CLE","Russell Westbrook_OKC","James Harden_HOU","Giannis Antetokounmpo_MIL","Karl-Anthony Towns_MIN","Damian Lillard_POR","Kristaps Porzingis_NY","Jimmy Butler_MIN","Chris Paul_HOU","LaMarcus Aldridge_SA","Kevin Love_CLE","Kyrie Irving_BOS","Devin Booker_PHO","Dwight Howard_CHA","Lou Williams_LAC","Paul George_OKC","Marc Gasol_MEM","Blake Griffin_LAC","DeAndre Jordan_LAC","Kemba Walker_CHA","Kawhi Leonard_SA","Carmelo Anthony_OKC","Tyreke Evans_MEM","Khris Middleton_MIL","Hassan Whiteside_MIA","Donovan Mitchell_UTA","Eric Bledsoe_MIL","Enes Kanter_NY","CJ McCollum_POR","Clint Capela_HOU","Al Horford_BOS","Rudy Gobert_UTA","Isaiah Thomas_CLE","Steven Adams_OKC","Jeff Teague_MIN","Harrison Barnes_DAL","Jusuf Nurkic_POR","TJ Warren_PHO","Tim Hardaway_NY","Mike Conley_MEM","Goran Dragic_MIA","Taj Gibson_MIN","Andrew Wiggins_MIN","James Johnson_MIA","Rudy Gay_SA","Austin Rivers_LAC","Danilo Gallinari_LAC","Courtney Lee_NY","Jayson Tatum_BOS","Nicolas Batum_CHA","JJ Barea_DAL","Jaylen Brown_BOS","Pau Gasol_SA","Dion Waiters_MIA","Derrick Favors_UTA","Rodney Hood_UTA","Greg Monroe_PHO","Jabari Parker_MIL","Kyle Anderson_SA","Dwyane Wade_CLE","Marcus Smart_BOS","Ricky Rubio_UTA","Al-Farouq Aminu_POR","Jeremy Lamb_CHA","Danny Green_SA","Dennis Smith_DAL","Kelly Olynyk_MIA","Joe Ingles_UTA","Trevor Ariza_HOU","Yogi Ferrell_DAL","Eric Gordon_HOU","Milos Teodosic_LAC","Wesley Matthews_DAL","Alec Burks_UTA","Marcus Morris_BOS","Michael Kidd-Gilchrist_CHA","Alex Len_PHO","Dirk Nowitzki_DAL","Jarrett Jack_NY","JaMychal Green_MEM","Marvin Williams_CHA","Malcolm Brogdon_MIL","John Henson_MIL","Josh Richardson_MIA","Patty Mills_SA","Frank Ntilikina_NY","Terry Rozier_BOS","Andrew Harrison_MEM","Tyler Johnson_MIA","Tyson Chandler_PHO","Dejounte Murray_SA","Tony Parker_SA","Tyler Ulis_PHO","Mike James_PHO","Kyle O'Quinn_NY","Ryan Anderson_HOU","Bam Adebayo_MIA","Jeff Green_CLE","Michael Beasley_NY","Aron Baynes_BOS","Wesley Johnson_LAC","Troy Daniels_PHO","Manu Ginobili_SA","JR Smith_CLE","Ed Davis_POR","Seth Curry_DAL","Doug McDermott_NY","Mario Chalmers_MEM","Chandler Parsons_MEM","Frank Kaminsky_CHA","Justise Winslow_MIA","Bryn Forbes_SA","Brandon Paul_SA","Andre Roberson_OKC","Cody Zeller_CHA","Evan Turner_POR","Wayne Ellington_MIA","Gorgui Dieng_MIN","Marquese Chriss_PHO","Josh Jackson_PHO","Davis Bertans_SA","Kyle Korver_CLE","Dillon Brooks_MEM","PJ Tucker_HOU","Tony Snell_MIL","Sam Dekker_LAC","Dwight Powell_DAL","Jose Calderon_CLE","Derrick Rose_CLE","Joe Johnson_UTA","Thabo Sefolosha_UTA","Jae Crowder_CLE","Tristan Thompson_CLE","Alex Abrines_OKC","Zach Collins_POR","Meyers Leonard_POR","Thon Maker_MIL","Montrezl Harrell_LAC","Jamal Crawford_MIN","Jared Dudley_PHO","Devin Harris_DAL","Maxi Kleber_DAL","Iman Shumpert_CLE","Jonas Jerebko_UTA","Guillermo Hernangomez_NY","Jerami Grant_OKC","Daniel Theis_BOS","Noah Vonleh_POR","Shabazz Napier_POR","Tyus Jones_MIN","Nemanja Bjelica_MIN","Shabazz Muhammad_MIN","Raul Neto_UTA","Patrick Patterson_OKC","Damyean Dotson_NY","James Ennis III_MEM","Ben McLemore_MEM","Semi Ojeleye_BOS","Shane Larkin_BOS","Maurice Harkless_POR","Pat Connaughton_POR","Malik Monk_CHA","Michael Carter-Williams_CHA","Dragan Bender_PHO","Ron Baker_NY","Joakim Noah_NY","Caleb Swanigan_POR","Nene Hilario_HOU","DeAndre Liggins_MIL","Channing Frye_CLE","Lance Thomas_NY","Jarell Martin_MEM","Dwayne Bacon_CHA","Luc Richard Mbah a Moute_HOU","Matthew Dellavedova_MIL","Mirza Teletovic_MIL","Jawun Evans_LAC","Raymond Felton_OKC","Ramon Sessions_NY","Gary Payton II_MIL","Bobby Brown_HOU","Sindarius Thornwell_LAC","Ekpe Udoh_UTA","Royce O'Neale_UTA","Cedi Osman_CLE","Ante Zizic_CLE","John Holland_CLE","Tony Bradley_UTA","Nate Wolters_UTA","Dante Exum_UTA","London Perrantes_CLE","Eric Griffin_UTA","Josh Huestis_OKC","Dakari Johnson_OKC","Terrance Ferguson_OKC","PJ Dozier_OKC","Daniel Hamilton_OKC","Kyle Singler_OKC","Nick Collison_OKC","Luke Kornet_NY","Isaiah Hicks_NY","Brandan Wright_MEM","Deyonta Davis_MEM","Abdel Nader_BOS","Guerschon Yabusele_BOS","Wayne Selden_MEM","Gordon Hayward_BOS","Kobi Simmons_MEM","Jabari Bird_BOS","Ivan Rabb_MEM","Vince Hunter_MEM","Kadeem Allen_BOS","Treveon Graham_CHA","Johnny O'Bryant III_CHA","Jake Layman_POR","Julyan Stone_CHA","Wade Baldwin IV_POR","Mangok Mathiang_CHA","Marcus Paige_CHA","CJ Wilcox_POR","Tarik Black_HOU","Rashad Vaughn_MIL","Jason Terry_MIL","Zhou Qi_HOU","DJ Wilson_MIL","Joel Bolomboy_MIL","Sterling Brown_MIL","Demetrius Jackson_HOU","Briante Weber_HOU","Troy Williams_HOU","Chinanu Onuaku_HOU","Patrick Beverley_LAC","Willie Reed_LAC","CJ Williams_LAC","Jamil Wilson_LAC","Jordan Mickey_MIA","Brice Johnson_LAC","Okaro White_MIA","Rodney McGruder_MIA","Derrick Walton_MIA","Matt Williams_MIA","Udonis Haslem_MIA","AJ Hammons_MIA","Isaiah Canaan_PHO","Danuel House_PHO","Aaron Brooks_MIN","Marcus Georges-Hunt_MIN","Alec Peters_PHO","Cole Aldrich_MIN","Davon Reed_PHO","Brandon Knight_PHO","Anthony Brown_MIN","Justin Patton_MIN","Alan Williams_PHO","Nerlens Noel_DAL","Joffrey Lauvergne_SA","Antonius Cleveland_DAL","Jeff Withey_DAL","Dorian Finney-Smith_DAL","Derrick White_SA","Matt Costello_SA","Darrun Hilliard_SA","Johnathan Motley_DAL","Josh McRoberts_DAL","Salah Mejri_DAL"
0,0,0,0,0,-64.2135416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9739583333333,0,0,0,0,0,0,0,-73.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7447916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0052083333333,0,0,0,0,0,0,0,0,0,0,25.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.828125,-52.5416666666667,0,0,0,0,0,0,0,0,0,0,0,-42.2916666666667,-7.03645833333333,0,0,0,0,0,0,0,0,0,0,8.28645833333333,-34.421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,106.25,0,0,0,0,0,-198.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,-23.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-113.25625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.79375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.14375,0,0,-262.253125,0,0,0,0,0,0,0,0,-81.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,118.88125,0,0,0,0,0,0,0,0,0,0,0,13.984375,0,0,0,0,0,0,0,0,0,0,0,0,-120.653125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.915625,0,0,0,0,0,0,0,0,0,0,-42.53125,-166.26875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.75,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5333333333333,0,0,0,0,0,202.860416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-168.795833333333,93.3041666666667,0,0,0,0,0,-26.8395833333333,0,0,0,0,0,-18.01875,0,0,0,0,0,-63.5166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.15,0,0,0,0,0,0,0,0,0,0,0,0,-75.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.1708333333333,-3.05625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-73.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,-37.0625,0,0,0,0,0,0,0,0,0,0,0,99.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,12.4166666666667,0,0,0,0,0,0,0,50.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4375,-14.8958333333333,17.4166666666667,0,0,0,6.02083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,116.901785714286,0,0,44.7395833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.10119047619,0,0,0,0,0,0,-4.94494047619048,-49.0074404761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.1681547619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8139880952381,0,0,0,0,0,0,0,0,0,0,-174.373511904762,0,-2.33035714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.7202380952381,7.56547619047619,0,3.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3083333333333,0,0,0,3.8125,0,0,-0.945833333333333,0,0,0,0,-17.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77916666666667,17.1416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9791666666667,-13.0666666666667,0,0,0,0,-4.83333333333333,0,4.95
0,0,0,0,0,51.2083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.1875,0,0,0,0,0,0,0,432.791666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-129.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150.9375,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-112.8125,-32.2916666666667,0,0,0,0,0,0,0,0,0,0,0,53.9583333333333,-157.875,0,0,0,0,0,0,0,0,0,0,22.4375,-19.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,169.113095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.514880952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181.534226190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.922619047619,0,0,0,0,0,0,0,0,0,0,0,0,196.229166666667,0,0,42.5252976190476,-26.9806547619048,0,0,0,0,0,0,0,-41.3794642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61607142857143,-88.7589285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.5238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5639880952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.43125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8875,0,0,15.125,0,0,0,0,0,0,0,0,0,2.9625,0,0,0,0,0,0,0,0,0,0,0,0,-1.73125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.734375,0,0,0,0,-4.128125,0,0,0,0,0,0,0,-3.390625,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.39375,0,0,0,0,0,22.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.13125,0,0,0,-0.771875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9.09821428571429,0,0,-18.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94494047619048,0,0,0,0,0,0,74.8303571428571,-15.9717261904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.7589285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0922619047619,0,0,0,0,0,0,0,0,0,0,31.5505952380952,0,0.361607142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.68601190476191,-8.85714285714286,0,-4.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-52.1309523809524,0,0,-38.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0074404761905,0,0,0,0,0,0,-15.9717261904762,106.684523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2723214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1547619047619,0,0,0,0,0,0,0,0,0,0,73.0505952380952,0,-0.794642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6889880952381,-7.24255952380952,0,-3.73809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.125,0,0,41.21875,0,0,0,0,0,0,0,0,0,-11.34375,0,0,0,0,0,0,0,0,0,0,0,0,-27.171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.125,0,0,0,0,-76,0,0,0,0,0,0,0,16.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.4375,0,0,0,0,0,70.203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.875,0,0,0,1.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-44.671875,0,0,0,0,0,0,0,0,0,0,31.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.125,0,0,0,0,0,0,0,20.0625,0,0,0,0,0,-79.78125,0,0,0,0,0,25.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.1875,8.234375,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,3.578125,3.90625,0,0,0,0,0,0,0,42.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78125,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.484375,-104.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.5,21.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.40625,0,0,0,0,0,0,0,0,0,0,0,-36.203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.140625,0,0,0,0,-14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.40625,-12,-49.953125,0,-16.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
